url,question,reference_answer
https://www.pghcitypaper.com/pittsburgh/words-and-sounds-with-sierra-sellers/Event?oid=27570495,"What is the name of the event where Girl Scout cookies, fish fries, Mardi Gras, and more Pittsburgh food news are mentioned?",Pittsburgh food news
https://www.instagram.com/pghtacofest,Which Pittsburgh-based festival celebrates hand food known to mankind?,Pittsburgh Taco Fest
https://www.instagram.com/pghtacofest,What is the name of the Pittsburgh-based food truck that has been serving up some of the tastiest tacos around Pittsburgh?,Los Gallitos
https://www.instagram.com/pghtacofest,Which Pittsburgh-based neighborhood hosts the Pittsburgh Taco Fest?,Strip District
https://www.instagram.com/pghtacofest,Which Pittsburgh-based brewery is sponsoring this year’s Taco Fest?,Modelo
https://www.instagram.com/pghtacofest,"Which Pittsburgh-based organization provides Social Services, English Language Classes, Support for Children, Emergency Housing, and more to the Latino Community in Pittsburgh?",Casa San Jose
https://www.springcarnival.org/designer.shtml,What is the name of the event that selects a new theme for the following Spring Carnival at Carnegie Mellon University?,Spring Carnival Committee
https://www.springcarnival.org/designer.shtml,What is the name of the theme for the Spring Carnival 2025?,Hollywood
https://www.springcarnival.org/designer.shtml,What is the name of the community/creator’s space that Andrew Chan works for?,IDEATE
https://www.springcarnival.org/designer.shtml,What are the fields of study that Andrew Chan is a current Junior in?,"Architecture, HCI, and Game Design"
https://www.springcarnival.org/designer.shtml,What is the name of the logo designer for Spring Carnival 2025 theme Hollywood?,Andrew Chan
https://www.thefrickpittsburgh.org/tours,In which year was the Frick family's pivotal year?,1892
https://www.thefrickpittsburgh.org/tours,How long does a guided tour of the Car and Carriage Museum last?,Approximately one hour
https://www.thefrickpittsburgh.org/tours,What is the name of the museum that hosts the Car and Carriage Museum?,The Frick Pittsburgh
https://www.thefrickpittsburgh.org/tours,What is the name of the Pittsburgh neighborhood where The Frick Pittsburgh is located?,Pittsburgh's East End
https://www.thefrickpittsburgh.org/tours,What is the name of the museum's director of education?,Not mentioned
https://www.britannica.com/story/whats-the-difference-between-a-president-and-a-prime-minister,What is the main difference between a president and a prime minister?,"A prime minister, by definition, must be able to command a legislative majority."
https://www.britannica.com/story/whats-the-difference-between-a-president-and-a-prime-minister,Which two roles did Vladimir Putin hold in Russia from 1999?,prime minister and president
https://www.britannica.com/story/whats-the-difference-between-a-president-and-a-prime-minister,In what year was the French presidency under the Fifth Republic established?,No information available in the document
https://www.britannica.com/story/whats-the-difference-between-a-president-and-a-prime-minister,What is the name of the university that has a campus in Pittsburgh?,Carnegie Mellon University
https://www.britannica.com/story/whats-the-difference-between-a-president-and-a-prime-minister,Who is the assistant managing editor who has worked at Britannica since 2003?,Michael Ray
https://web.archive.org/web/20071112120043/http://www.timesonline.com/site/news.cfm?newsid=17047895&brd=2305&pag=461&dept_id=478568&rfi=6,Which city is considered the most synonymous with black baseball?,Pittsburgh
https://web.archive.org/web/20071112120043/http://www.timesonline.com/site/news.cfm?newsid=17047895&brd=2305&pag=461&dept_id=478568&rfi=6,What is the name of the museum located in Kansas City that is dedicated to the Negro League?,The Negro League Museum
https://web.archive.org/web/20071112120043/http://www.timesonline.com/site/news.cfm?newsid=17047895&brd=2305&pag=461&dept_id=478568&rfi=6,In what year was the article about the Baseball plog written?,2007
https://web.archive.org/web/20071112120043/http://www.timesonline.com/site/news.cfm?newsid=17047895&brd=2305&pag=461&dept_id=478568&rfi=6,What is the name of the baseball team that is mentioned as one of the greatest franchises in Negro League history?,Two of the greatest franchises in Negro League history were located in Pittsburgh.
https://web.archive.org/web/20071112120043/http://www.timesonline.com/site/news.cfm?newsid=17047895&brd=2305&pag=461&dept_id=478568&rfi=6,What is the name of the institution that provides premium content membership?,"Beaver Newspapers, Inc."
https://pittsburghopera.org/tickets/groups-tickets?hslang=en,What is the name of Carnegie Mellon University's music director?,Antony Walker
https://pittsburghopera.org/tickets/groups-tickets?hslang=en,What is the name of the opera company mentioned in the document?,Pittsburgh Opera
https://pittsburghopera.org/tickets/groups-tickets?hslang=en,What is the name of the Pittsburgh Opera's venue that hosts the opera 'Madama Butterfly'?,Benedum Center
https://pittsburghopera.org/tickets/groups-tickets?hslang=en,What is the name of the Pittsburgh Opera's free rideshare voucher program?,Free Rideshare Vouchers
https://pittsburghopera.org/tickets/groups-tickets?hslang=en,Who is the general director of Pittsburgh Opera?,Christopher Hahn
https://trustarts.org/pct_home/events/festivals/gallery-crawl-in-the-cultural-district,When is the next Gallery Crawl in Pittsburgh scheduled to take place?,"Friday, March 28, 2025"
https://trustarts.org/pct_home/events/festivals/gallery-crawl-in-the-cultural-district,What is the name of the bridge that is famously yellow in Pittsburgh?,Roberto Clemente Bridge
https://trustarts.org/pct_home/events/festivals/gallery-crawl-in-the-cultural-district,What is the name of the university that was founded in 1900 in Pittsburgh?,Carnegie Mellon University
https://www.mlb.com/pirates/news/konnor-griffin-making-strong-impression-in-first-mlb-camp?t=mlb-pipeline-coverage,What is the name of the Pirates' first-round pick in the 2024 Draft?,Konnor Griffin
https://www.mlb.com/pirates/news/konnor-griffin-making-strong-impression-in-first-mlb-camp?t=mlb-pipeline-coverage,What is the name of the Pirates' stadium in Pittsburgh?,PNC Park
https://www.mlb.com/pirates/news/konnor-griffin-making-strong-impression-in-first-mlb-camp?t=mlb-pipeline-coverage,What is the name of the Pirates' manager mentioned in the article?,Derek Shelton
https://www.mlb.com/pirates/news/konnor-griffin-making-strong-impression-in-first-mlb-camp?t=mlb-pipeline-coverage,What is the name of the Pirates' top prospect mentioned in the article?,Konnor Griffin
https://www.mlb.com/pirates/news/konnor-griffin-making-strong-impression-in-first-mlb-camp?t=mlb-pipeline-coverage,What is the name of the Pirates' home state mentioned in the article?,Pennsylvania
https://www.thefrickpittsburgh.org/rentals,"What is the name of the museum located at 7227 Reynolds St. in Pittsburgh, PA?",The Frick Pittsburgh
https://www.thefrickpittsburgh.org/rentals,In what year did the 2026 season open for inquiries at The Frick Pittsburgh?,"Not yet, check back to the website for updates."
https://www.thefrickpittsburgh.org/rentals,What is the name of the historic home and gardens owned by The Frick legacy?,The Frick Family Historic Home & Gardens
https://www.thefrickpittsburgh.org/rentals,What is the name of the website company that created The Frick Pittsburgh website?,Blue Archer
https://www.thefrickpittsburgh.org/rentals,What is the name of the organization that offers event rentals at The Frick Pittsburgh?,The Frick Pittsburgh
https://www.pewforum.org/religious-landscape-study/metro-area/pittsburgh-metro-area,What is the name of the metro area where Carnegie Mellon University is located?,Pittsburgh
https://www.pewforum.org/religious-landscape-study/metro-area/pittsburgh-metro-area,In what year was the Religious Landscape Study first conducted?,2007
https://www.pewforum.org/religious-landscape-study/metro-area/pittsburgh-metro-area,What is the name of the university where the Religious Landscape Study was conducted?,Carnegie Mellon University
https://www.pewforum.org/religious-landscape-study/metro-area/pittsburgh-metro-area,What is the percentage of U.S. adults who identify as Christians?,62%
https://trustarts.org/pct_home/visual-arts/820-liberty-gallery,What is the name of the gallery located two doors down from SPACE?,820 Liberty Gallery
https://trustarts.org/pct_home/visual-arts/820-liberty-gallery,Which gallery in the Cultural District features new curatorial and artistic voices in exhibitions throughout the year?,820 Liberty Gallery
https://trustarts.org/pct_home/visual-arts/820-liberty-gallery,Where is the entrance of 820 Liberty Gallery located?,"Directly off of Liberty Ave, next to the Liberty Ave and 9th St intersection"
https://trustarts.org/pct_home/visual-arts/820-liberty-gallery,What is the name of the project of The Pittsburgh Cultural Trust that provides real-time parking information for garages in Downtown Pittsburgh?,ParkPGH
https://trustarts.org/pct_home/visual-arts/820-liberty-gallery,In what year did the exhibition 'Melike Konur: Women I've Been' end?,2025
https://www.visitpittsburgh.com/nfl-draft-pittsburgh,What is the nickname of Pittsburgh?,Steel City. The City of Champions. Birthplace of Legends.
https://www.visitpittsburgh.com/nfl-draft-pittsburgh,What is the name of the city where the 2026 NFL Draft will be held?,Pittsburgh
https://www.visitpittsburgh.com/nfl-draft-pittsburgh,What is the name of the Pittsburgh sports team that will be hosting the 2026 NFL Draft?,Steelers
https://www.steelers.com/photos/photos-larry-ogunjobi-in-the-community-x5119,What is the name of the Pittsburgh Steelers' defensive tackle who participates in community events?,Larry Ogunjobi
https://www.steelers.com/photos/photos-larry-ogunjobi-in-the-community-x5119,In what year did the Steelers partner with Convoy of Hope to give back to multiple community organizations in Pittsburgh?,2024
https://www.steelers.com/photos/photos-larry-ogunjobi-in-the-community-x5119,What is the name of the organization that Steelers players visited with kids at the UPMC Children's Hospital of Pittsburgh?,2024 rookie class
https://www.steelers.com/photos/photos-larry-ogunjobi-in-the-community-x5119,What is the name of the event where Steelers players gave back to the Pittsburgh community during the holiday season?,Huddle for the Holidays
https://www.pghcitypaper.com/pittsburgh/cmu-chorus-and-singers/Event?oid=26672599,What is the name of the concert hall where CMU Chorus & Singers will be performing?,Alumni Concert Hall
https://www.pghcitypaper.com/pittsburgh/cmu-chorus-and-singers/Event?oid=26672599,What is the name of the director of the CMU Chorus & Singers?,Thomas W. Douglas
https://www.pghcitypaper.com/pittsburgh/cmu-chorus-and-singers/Event?oid=26672599,What is the name of the event where CMU Chorus & Singers will be performing?,Alumni Concert Hall
https://www.pghcitypaper.com/pittsburgh/cmu-chorus-and-singers/Event?oid=26672599,"What is the address of Alumni Concert Hall, CMU?","5000 Forbes Ave, Pittsburgh Oakland"
https://www.pghcitypaper.com/pittsburgh/cmu-chorus-and-singers/Event?oid=26672599,Who is the contact person for music-communications at CMU?,music-communications@andrew.cmu.edu
https://pittsburgh.events/dates/disney-on-ice-disney-on-ice-presents-mickeys-search-party-mar-06-2025-7-00-pm,What is the name of the arena where Disney On Ice presents Mickey's Search Party is held?,PPG Paints Arena
